metaDataV4.turibMarkets	https://apiank.matriksdata.com/dumrul/v4/meta/markets/turib	get		gz=True
metaDataV4.viopMarkets	https://apiank.matriksdata.com/dumrul/v4/meta/markets/viop	get		gz=True
metaDataV4.markets	https://apiank.matriksdata.com/dumrul/v4/meta/markets	get		gz=True
metaDataV4.members	https://apiank.matriksdata.com/dumrul/v4/meta/members	get		gz=True
metaDataV4.exchanges	https://apiank.matriksdata.com/dumrul/v4/meta/exchanges	get		gz=True
metaDataV4.sectors	https://apiank.matriksdata.com/dumrul/v4/meta/sectors	get		gz=True
metaDataV4.sessionHours	https://apiank.matriksdata.com/dumrul/v1/session-hours	get	date	gz=False
metaDataV4.dayCounter	https://apiank.matriksdata.com/dumrul/v1/meta/day-counter	get	symbol|start|end|type|period	gz=False
metaForeign.symbols	https://apicloudank.matriksdata.com/dumrul/v1/meta-foreign/symbols	get	deleted|symbolType|exchangeId	gz=True
metaForeign.exchanges	https://apicloudank.matriksdata.com/dumrul/v1/meta-foreign/exchanges	get		gz=True
snapshotForeignMarket.iex	https://apicloudank.matriksdata.com/dumrul/v1/snapshot-foreign-market/iex	get	symbols|exchange|symbolType	gz=False
snapshotForeignMarket.nbbo	https://apicloudank.matriksdata.com/dumrul/v1/snapshot-foreign-market/nbbo	get	symbols|exchange|symbolType	gz=False
barForeign.iex	https://apicloudank.matriksdata.com/dumrul/v1/foreign-bar/iex	get	symbol|start|end|period|count|timestamp|divide	gz=False
barForeign.nbbo	https://apicloudank.matriksdata.com/dumrul/v1/foreign-bar/nbbo	get	symbol|start|end|period|count|timestamp|divide	gz=False
barForeign.chart	https://apicloudank.matriksdata.com/dumrul/v1/foreign-bar/chart	get	symbols	gz=False
tradeForeign	https://apicloudank.matriksdata.com/dumrul/v1/foreign-trade	get	symbol|start|end|top	gz=False
companyCardsForeign	https://apicloudank.matriksdata.com/dumrul/v1/foreign-company-cards	get	symbol	gz=False
calendarForeign.publicOfferings	https://apicloudank.matriksdata.com/dumrul/v1/foreign-calendar/public-offerings	get	symbol|start|end|exchange|symbolType	gz=False
calendarForeign.dividends	https://apicloudank.matriksdata.com/dumrul/v1/foreign-calendar/dividends	get	symbol|start|end|exchange|symbolType	gz=False
calendarForeign.splits	https://apicloudank.matriksdata.com/dumrul/v1/foreign-calendar/splits	get	symbol|start|end|exchange|symbolType	gz=False
calendarForeign.earnings	https://apicloudank.matriksdata.com/dumrul/v1/foreign-calendar/earnings	get	symbol|start|end|exchange|symbolType	gz=False
ratingsForeign	https://apicloudank.matriksdata.com/dumrul/v1/foreign-ratings	get	symbol|start|end|exchange|symbolType	gz=False
priceTargetForeign	https://apicloudank.matriksdata.com/dumrul/v1/foreign-price-target	get	symbols|exchange|symbolType	gz=False
financialScoresForeign	https://apicloudank.matriksdata.com/dumrul/v1/foreign-financial-scores	get	symbol|start|end|exchange	gz=False
filterRankerForeign.iex	https://apicloudank.matriksdata.com/dumrul/v1/foreign-filter-ranker/iex	get	type|top|period|exchange	gz=False
filterRankerForeign.iexEtf	https://apicloudank.matriksdata.com/dumrul/v1/foreign-filter-ranker/iex/etf	get	type|top|period|exchange	gz=False
filterRankerForeign.iexFund	https://apicloudank.matriksdata.com/dumrul/v1/foreign-filter-ranker/iex/fund	get	type|top|period|exchange	gz=False
filterRankerForeign.nbbo	https://apicloudank.matriksdata.com/dumrul/v1/foreign-filter-ranker/nbbo	get	type|top|period|exchange	gz=False
filterRankerForeign.nbboEtf	https://apicloudank.matriksdata.com/dumrul/v1/foreign-filter-ranker/nbbo/etf	get	type|top|period|exchange	gz=False
filterRankerForeign.nbboFund	https://apicloudank.matriksdata.com/dumrul/v1/foreign-filter-ranker/nbbo/fund	get	type|top|period|exchange	gz=False
marketSymbolListForeign	https://apicloudank.matriksdata.com/dumrul/v1/foreign-market-symbol-list	get	inline	gz=False
priceStep	https://apiank.matriksdata.com/price-step.json	get		gz=False
priceStepV2	https://apiank.matriksdata.com/price-step-v2.json	get		gz=False
sessionHourStatic	https://apiank.matriksdata.com/session-hours.json	get		gz=False
topach	https://apiank.matriksdata.com/dumrul/v2/topach	get		gz=True
akd	https://apiank.matriksdata.com/dumrul/v2/akd	get	start|end|top|symbol	gz=True
tpd	https://apiank.matriksdata.com/dumrul/v2/tpd	get	start|end|symbol	gz=True
agentAssets	https://apiank.matriksdata.com/dumrul/v1/agent-assets	get	date|agent|symbol|dividend|symbols|agents|top	gz=True
agentAssetsList	https://apiank.matriksdata.com/dumrul/v1/agent-assets-list	get	date|top	gz=False
bar	https://apiank.matriksdata.com/dumrul/v1/tick/bar	get	symbol|period|start|end|divisorSymbol|count|timestamp|useFraction|divide|startTimestamp|endTimestamp|midTimestamp	gz=True
holidays	https://apiank.matriksdata.com/dumrul/v1/holidays	get	startdate|enddate|halfday	gz=False
foreignassets	https://apiank.matriksdata.com/dumrul/v1/foreign-assets	get	agents	gz=False
foreignAssetsChange	https://apiank.matriksdata.com/dumrul/v1/foreign-assets-change	get	agents|period	gz=False
trendingForeignAssets	https://apiank.matriksdata.com/dumrul/v1/trending-foreign-assets	get	agents|type	gz=False
agentWeeklyForeignPercent	https://apiank.matriksdata.com/dumrul/v1/agent-weekly-foreign-percent	get	agents	gz=False
portfolioOptimizer	https://apiank.matriksdata.com/dumrul/v1/portfolio-optimizer	get	symbols|alpha|days	gz=False
warrantCoach.underlyings	https://apiank.matriksdata.com/dumrul/v1/warrant-coach/underlyings	get		gz=False
warrantCoach.warrants	https://apiank.matriksdata.com/dumrul/v1/warrant-coach/warrants	get	underlyings|type|risk|issuers|daysToMaturity	gz=False
warrantCoach.issuers	https://apiank.matriksdata.com/dumrul/v1/warrant-coach/issuers	get		gz=False
dividends	https://apiank.matriksdata.com/dumrul/v1/dividends	get	symbol|start|end	gz=False
warrantCalculator	https://apiank.matriksdata.com/dumrul/v1/warrant-calculator	get	symbol|referenceDate|underlyingValue|volatility|interestRate|currency	gz=False
warrantPriceStep	https://apiank.matriksdata.com/dumrul/v1/warrant-calculator/price-step	get	symbol	gz=False
warrantReport	https://apiank.matriksdata.com/dumrul/v1/warrant-report	get		gz=False
warrantCompass.underlyings	https://apiank.matriksdata.com/dumrul/v1/warrant-compass/underlyings	get		gz=False
warrantCompass.warrants	https://apiank.matriksdata.com/dumrul/v1/warrant-compass/warrants	get	underlying	gz=False
optionCalculator	https://apiank.matriksdata.com/dumrul/v1/option-calculator	get	symbol|referenceDate|underlyingValue|volatility|interestRate|currency	gz=False
companyCards	https://apiank.matriksdata.com/dumrul/v1/company-cards	get	symbol	gz=False
primeDashboard	https://apiank.matriksdata.com/dumrul/v1/prime-dashboard	get	symbol	gz=False
akdByAgent	https://apiank.matriksdata.com/dumrul/v1/akd-by-agent	get	agent|start|end|top|symbolType	gz=False
derivedBar	https://apiank.matriksdata.com/dumrul/v1/tick/derived-bar	get	symbol|period|start|end|divisorSymbol|count|timestamp|useFraction|startTimestamp|endTimestamp	gz=False
dependency.cor	https://apiank.matriksdata.com/dumrul/v1/dependency/cor	get	symbols|period	gz=False
dependency.highestcor	https://apiank.matriksdata.com/dumrul/v1/dependency/highestcor	get	index|count	gz=False
